id,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2_image,y2_image,xy_image,errx2,erry2,errxy,a_image,b_image,theta_image,cxx_image,cyy_image,cxy_image,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,x_image,y_image,number,ra,dec,x_world,y_world,flux_iso,fluxerr_iso,area_iso,mag_iso,kron_radius,kron_rcirc,flux_auto,fluxerr_auto,bkg_auto,flag_auto,area_auto,flux_radius_flag,flux_radius_20,flux_radius,flux_radius_90,tot_corr,mag_auto,magerr_auto,flux_aper_0,fluxerr_aper_0,flag_aper_0,bkg_aper_0,mask_aper_0,flux_aper_1,fluxerr_aper_1,flag_aper_1,bkg_aper_1,mask_aper_1,flux_aper_2,fluxerr_aper_2,flag_aper_2,bkg_aper_2,mask_aper_2,flux_aper_3,fluxerr_aper_3,flag_aper_3,bkg_aper_3,mask_aper_3,flux_aper_4,fluxerr_aper_4,flag_aper_4,bkg_aper_4,mask_aper_4,flux_aper_5,fluxerr_aper_5,flag_aper_5,bkg_aper_5,mask_aper_5,flux_aper_6,fluxerr_aper_6,flag_aper_6,bkg_aper_6,mask_aper_6,f125w_flux_aper_0,f125w_fluxerr_aper_0,f125w_flag_aper_0,f125w_bkg_aper_0,f125w_mask_aper_0,f125w_flux_aper_1,f125w_fluxerr_aper_1,f125w_flag_aper_1,f125w_bkg_aper_1,f125w_mask_aper_1,f125w_flux_aper_2,f125w_fluxerr_aper_2,f125w_flag_aper_2,f125w_bkg_aper_2,f125w_mask_aper_2,f125w_flux_aper_3,f125w_fluxerr_aper_3,f125w_flag_aper_3,f125w_bkg_aper_3,f125w_mask_aper_3,f125w_flux_aper_4,f125w_fluxerr_aper_4,f125w_flag_aper_4,f125w_bkg_aper_4,f125w_mask_aper_4,f125w_flux_aper_5,f125w_fluxerr_aper_5,f125w_flag_aper_5,f125w_bkg_aper_5,f125w_mask_aper_5,f125w_flux_aper_6,f125w_fluxerr_aper_6,f125w_flag_aper_6,f125w_bkg_aper_6,f125w_mask_aper_6,f125w_tot_corr,f160w_flux_aper_0,f160w_fluxerr_aper_0,f160w_flag_aper_0,f160w_bkg_aper_0,f160w_mask_aper_0,f160w_flux_aper_1,f160w_fluxerr_aper_1,f160w_flag_aper_1,f160w_bkg_aper_1,f160w_mask_aper_1,f160w_flux_aper_2,f160w_fluxerr_aper_2,f160w_flag_aper_2,f160w_bkg_aper_2,f160w_mask_aper_2,f160w_flux_aper_3,f160w_fluxerr_aper_3,f160w_flag_aper_3,f160w_bkg_aper_3,f160w_mask_aper_3,f160w_flux_aper_4,f160w_fluxerr_aper_4,f160w_flag_aper_4,f160w_bkg_aper_4,f160w_mask_aper_4,f160w_flux_aper_5,f160w_fluxerr_aper_5,f160w_flag_aper_5,f160w_bkg_aper_5,f160w_mask_aper_5,f160w_flux_aper_6,f160w_fluxerr_aper_6,f160w_flag_aper_6,f160w_bkg_aper_6,f160w_mask_aper_6,f160w_tot_corr,nexp_g800l,nexp_g102,nexp_g141,has_grism,mag_best_u,mag_best_z,magerr_best_u,magerr_best_z,mag_best_Ks,magerr_best_Ks
1089,0.012880828231573105,107,81,7174,7184,4168,4179,7179.255536256316,4173.572625416193,5.3127417656354226,6.7895540779312,0.5280631638226723,0.009233957816089305,0.01197465128140816,0.001002916877813204,2.6379811763763428,2.2678959369659424,1.2603890895843506,0.1896931678056717,0.14843255281448364,-0.02950708381831646,0.3154563677795116,0.3558145402991722,0.007169647121268112,0.014859901569642654,7179,4174,7179,4174,0,7180.255536256316,4174.572625416193,1089,190.90002073767965,35.88512773272994,190.90002073767965,35.88512773272994,0.3464987966277027,0.01041748161132344,95,25.05074567332925,4.051783364726468,9.910455701990678,0.40391279142061903,0.01880654919607129,0.0036023309514178247,0,308.5582210425265,32,1.5123964407405508,2.891203563205539,6.402299376951693,1.143676997448803,24.738522516811056,0.05055287126937258,0.21114839763407603,0.00652625425850236,0,0.00033571212992215246,0.0,0.2898764718843053,0.008729705216142044,0,0.0006453270728556103,0.0,0.35203823907830434,0.011789163260709125,0,0.0012625266594533642,0.0,0.38912566388659947,0.016386174318319808,0,0.0025545909956354563,0.0,0.39600816819768275,0.019454430226112266,0,0.003660868428421609,0.0,0.41039944974267917,0.024145752953916553,32,0.005640180929851375,0.0,0.6435035394209044,0.04779921155206291,32,0.016985674636756994,0.0,0.160389379768588,0.010195720859532133,0,-0.0008571500890000892,0.0,0.21724160361609798,0.014071786980922013,0,-0.0016513783640821269,0.0,0.26754068042164286,0.01949782570455785,0,-0.0032415200873981437,0.0,0.3077911508757032,0.02770051662161391,0,-0.0066126835647031335,0.0,0.3147288145324408,0.03317124886056279,0,-0.009536955258898217,0.0,0.3181699230615209,0.041222857066889135,32,-0.014904340329715821,0.0,0.5317741823907057,0.08216824886590547,32,-0.059580957280489524,0.0,1.1225115522388438,0.26118121147691686,0.009581356102052787,0,0.00043490702991419206,0.0,0.359517287312509,0.012833331127049971,0,0.0008365836871846178,0.0,0.4356464997158482,0.017379137264230377,0,0.001636458100646278,0.0,0.4783230315780579,0.024216914963185968,0,0.0033128870543183172,0.0,0.4872954640341084,0.02877580122849384,0,0.004746804540260612,0.0,0.51064945774635,0.035821145609571794,32,0.0073098387055091875,0.0,0.8024010772019592,0.07099727562698649,32,0.020801700036061996,0.0,1.134646298107727,0,0,6,4,99.0,99.0,99.0,99.0,99.0,99.0
1112,0.011350606568157673,318,297,8176,8195,4231,4255,8185.04061205258,4242.941919818045,13.013558447070494,20.73199523750867,3.250825658824482,0.002805717719026049,0.0050564018098745115,0.0007097226271016798,4.681742191314697,3.4390180110931396,1.2207772731781006,0.07997555285692215,0.05020098015666008,-0.025080708786845207,1.6470412213214014,1.6868870681545052,0.01783592869756945,0.029383561716811744,8186,4243,8186,4243,1,8186.04061205258,4243.941919818045,1112,190.8793299448915,35.8862786036012,190.8793299448915,35.8862786036012,1.6813661562192597,0.01883113565765297,311,23.33584424657802,4.166511253380472,16.718354571289495,2.4334334296822537,0.03161058467585984,0.05360046759269877,32,878.0857639148927,32,2.804748094091247,6.291370172035064,19.691771406790703,1.0862754888084056,22.844601375035168,0.014103840202702805,0.5333874980025378,0.007551957204250138,0,0.0017409332084540813,0.0,0.8057455038933062,0.009973976656544627,0,0.0033450899050510427,0.0,1.1385725546812484,0.013226916883080723,32,0.00655675921346357,0.0,1.6352904371790506,0.018114904586354303,32,0.013356398255802615,0.0,1.9174720422688367,0.021235960978318914,32,0.019227902574197094,0.0,2.267956002773759,0.025820339078019523,32,0.029959530640924974,0.0,2.677068827019752,0.04871926072732721,32,0.12052065836586773,0.0,0.466107177560248,0.011059512094140486,0,0.00048281089551501714,0.0,0.6933905863197035,0.015044599619680727,0,0.0009272075351274524,0.0,0.9424726550246838,0.020469370468657707,32,0.0018139080973355298,0.0,1.3557537399566695,0.028684358616251612,32,0.003667863785395453,0.0,1.5847082568587825,0.03405038037812337,32,0.005212206441448787,0.0,1.863604865190116,0.04213674688195745,32,0.007962151207584818,0.0,2.1163098035786785,0.08222429649078233,32,0.029151424188890253,0.0,1.061766292969209,0.6378147217914827,0.010850321364911632,0,0.0025758797593001884,0.0,0.9668492224939493,0.01438883885820556,0,0.004948529860560054,0.0,1.3780673680781197,0.01922211537911147,32,0.009697731549545488,0.0,1.9778307425957897,0.026494138854133077,32,0.019766410537823555,0.0,2.320804520867895,0.03112945144552546,32,0.028483116526376005,0.0,2.74805770963625,0.037921422421998294,32,0.04444030163258864,0.0,3.264524007693192,0.07214030004519517,32,0.17824797115430227,0.0,1.0748649235563268,0,0,6,4,25.61430549621582,22.487064361572266,0.11670802533626556,0.027647104114294052,99.0,99.0
1161,0.011724111624062061,349,299,7436,7456,4343,4366,7445.607949321427,4353.474185630638,13.375279816466687,14.46270909124192,-1.6328609769622062,0.002123529581845248,0.0024536792483209903,-0.0003326366192333355,3.9547441005706787,3.4925618171691895,-0.9461156725883484,0.07580967992544174,0.07010966539382935,0.017118047922849655,2.2314815706980333,2.2800035777143552,0.030621138726165342,0.06078340186012936,7446,4354,7446,4354,0,7446.607949321427,4354.474185630638,1161,190.8945405684636,35.88812503327652,190.8945405684636,35.88812503327652,2.274217471517125,0.019930066189522325,344,23.00792002088413,3.522168306811211,13.090051318916881,2.381293469442487,0.024948537320150985,0.05315856517804496,0,538.3101529964457,32,1.8652121916034938,3.8329005335933797,8.788959994325111,1.1130468270460978,22.841684107785944,0.01137513312485129,0.912058730445286,0.008849178952051192,0,0.0027957773079009154,0.0,1.2998104282287468,0.011311015464821318,0,0.005403951279052066,0.0,1.7415080731277652,0.01445164076712684,0,0.010585388214656606,0.0,2.1030963327842507,0.018742773007841513,0,0.021602573367136207,0.0,2.2339454951083755,0.02163126743117983,0,0.03108856538647814,0.0,2.3571677549214103,0.026072647994754988,0,0.0484876330222535,0.0,2.6216514961234227,0.048870237832804746,32,0.19230765173934058,0.0,0.5836229987144496,0.01154810948679136,0,0.002045540120524471,0.0,0.8449732463856826,0.01547302632304529,0,0.003953539402438952,0.0,1.1269534625060045,0.020909082381538387,0,0.0077421145228633095,0.0,1.3431163782135989,0.028770577401564433,0,0.015791873385526102,0.0,1.422198876388591,0.03397159301490765,0,0.022714930849394452,0.0,1.5120852626557515,0.04193705601402344,0,0.03539267973088777,0.0,1.712670577561993,0.08246293042480153,32,0.13906719725744573,0.0,1.0884378730657223,1.1614057774799578,0.012899095228518984,0,0.0034226995188333586,0.0,1.6510791529909683,0.016521113683075808,0,0.006615420219845776,0.0,2.2134390339301135,0.021148548792029487,0,0.012958128108604245,0.0,2.67767996905238,0.027517903447322252,0,0.026441870993697845,0.0,2.846419254093485,0.031851836914892226,0,0.03805037122569923,0.0,3.0004633461844312,0.038511743621946315,0,0.05933085140637522,0.0,3.3347223799597545,0.07247620250761494,32,0.23487209765739567,0.0,1.095363548691203,0,0,6,4,99.0,24.686378479003906,99.0,0.11708638817071915,99.0,99.0
1165,0.011045237071812153,229,193,7304,7321,4355,4371,7312.481024545324,4363.795428210995,12.359825569685995,10.850026925648308,2.8100398357298815,0.0049711208476454945,0.004354130784635831,0.000874061136055853,3.809803009033203,2.9487714767456055,0.6541745662689209,0.08596932888031006,0.09793210029602051,-0.04453025385737419,1.0540025978076517,1.1086197105039821,0.014711854464511379,0.028464285415476635,7314,4365,7314,4365,0,7313.481024545324,4364.795428210995,1165,190.89727920080304,35.88829761130527,190.89727920080304,35.88829761130527,1.1029387550130976,0.016147135761502156,218,23.793621506973707,3.5676067023381632,11.957731290163531,1.1623134731054754,0.023203811332572516,0.05972451988868115,0,449.20796938488974,0,2.266003152309369,3.843109784842703,7.532466793567062,1.1235029269460395,23.610256299519595,0.02167506325538805,0.3938481152066432,0.007183730320178508,0,0.0037639445469551777,0.0,0.6470184876516424,0.009655098484202826,0,0.007287094445877936,0.0,0.9048257677944824,0.012993024945797299,0,0.014243471419026116,0.0,1.0865447141088367,0.017754060415780842,0,0.029101598799923495,0.0,1.1336695216019443,0.020810551972612428,0,0.04186243933926539,0.0,1.1570398803766921,0.025307591959193302,0,0.06531379452589654,0.0,1.2526533036570078,0.048423486057596964,0,0.2588099938232122,0.0,0.2446215746995086,0.010392754530908483,0,0.002951827017058564,0.0,0.4079590647442731,0.01433167793472048,0,0.005715126914617667,0.0,0.5655425258061557,0.019874264270886063,0,0.011172315087652256,0.0,0.6480703383566783,0.028068819947408532,0,0.022831011715047127,0.0,0.6761281690786606,0.03334723472606286,0,0.0328496784672116,0.0,0.6981724526901827,0.04145250455299511,0,0.051270231655886574,0.0,0.7348803529384306,0.08192434972038495,0,0.20389101379044328,0.0,1.1003324619509636,0.503649442947956,0.010550718410082871,0,0.004919145936714934,0.0,0.8252780107576837,0.014168824585429654,0,0.00952306196257178,0.0,1.1567537172762297,0.019182888430527654,0,0.018613893319167008,0.0,1.3991274316209303,0.026444190610298967,0,0.03802701264920192,0.0,1.4587395670983543,0.03105352317870255,0,0.05470106704304849,0.0,1.484026320894617,0.0377442828423191,0,0.08533466483855646,0.0,1.6004722063290193,0.0720800922542842,0,0.33787507244084475,0.0,1.1090372092040492,0,0,6,4,26.414491653442383,24.294240951538086,0.2662739157676697,0.15415726602077484,99.0,99.0
1267,0.01130165159702301,253,218,7005,7024,4621,4646,7013.245750882743,4630.966529392298,12.292181412944728,19.601154047079035,3.6256839360461015,0.007462342546710054,0.011708680772968945,0.0019878050139748716,4.59288215637207,3.2861480712890625,1.1800754070281982,0.0860472023487091,0.053961507976055145,-0.03183281794190407,0.8544560029968794,0.8812133587970882,0.010719512275344064,0.020538741209289432,7013,4631,7013,4631,1,7014.245750882743,4631.966529392298,1267,190.90343411309652,35.89275148232978,190.90343411309652,35.89275148232978,0.8795966553267502,0.01686592876790322,251,24.039291076790786,4.44255467101316,17.259133837286996,1.160523624575205,0.03271045851614433,-0.028702153200153655,32,935.8103965435484,32,2.3660055196946637,5.4237751413073605,16.98544094111338,1.0839186267064367,23.650873336834014,0.03060250419134429,0.3156448182607302,0.006855182831399268,0,-0.000878626365776633,0.0,0.45360917532865613,0.009137945208115133,0,-0.0016913114170880263,0.0,0.6167640778902559,0.012254112586639554,0,-0.0033166601798112305,0.0,0.8075230933062886,0.016922133969608462,32,-0.006762827341943724,0.0,0.9090155224788461,0.020020420274073393,32,-0.009737426470120306,0.0,1.0175542548005077,0.024645987313865733,32,-0.015186243346208264,0.0,1.2422590889989182,0.04821921771395211,32,-0.06037422490549592,0.0,0.29377428509565207,0.010733617867021896,0,-0.0011878248818922826,0.0,0.4241617735870572,0.014569127901725962,0,-0.0022865167089056015,0.0,0.5656922601064944,0.019980315393279723,0,-0.004486221119308736,0.0,0.7518573407760633,0.02822837369244305,32,-0.009154490482562226,0.0,0.8269781183181897,0.03368499550113503,32,-0.013193630142412106,0.0,0.9155095417936667,0.04171333909151248,32,-0.020593191000512594,0.0,1.0986533683907236,0.08253563325513619,32,-0.0826352883392075,0.0,1.0596076836099442,0.3727319419097066,0.009907062834446945,0,-0.0013985230864964314,0.0,0.5351083447751727,0.013273741981244513,0,-0.002691280596716587,0.0,0.7317287517795514,0.01789251781505306,0,-0.005272453303770214,0.0,0.9561854089407507,0.02481551720206203,32,-0.010728899079239221,0.0,1.0832236243178859,0.02942940723147536,32,-0.015416639933675211,0.0,1.2185205983557514,0.03633363014606234,32,-0.02396261788524517,0.0,1.517005967941322,0.07148570178737018,32,-0.09281795365614766,0.0,1.0722482132798843,0,0,6,4,24.751140594482422,23.797060012817383,0.045526135712862015,0.07297307252883911,99.0,99.0
1269,0.01130165159702301,127,112,7013,7032,4640,4649,7021.56693927266,4644.312840514992,14.977484529846748,5.17449589286548,1.9026242993643478,0.028036703777055087,0.008725695141162983,0.0036998499153041084,3.9158403873443604,2.1950340270996094,0.18513433635234833,0.07003829628229141,0.20272457599639893,-0.051505137234926224,0.33381239117177347,0.3663268163060512,0.005326046296349373,0.008989200373847171,7022,4644,7022,4644,1,7022.56693927266,4645.312840514992,1269,190.90326287140823,35.89297389621244,190.90326287140823,35.89297389621244,0.3573247525507024,0.011668597938547225,118,25.01734224592098,4.405387348898425,12.915678307251362,0.5532677317222081,0.024501360169858436,-0.016117626681994467,32,524.0639809725712,32,2.320698353267495,4.891022721451076,14.03264507678563,1.1146443308703486,24.424820867281518,0.048081628978121536,0.15924395659620463,0.006293300966125836,0,-0.0008776647683013798,0.0,0.2362615017188356,0.00857743488202113,32,-0.001689093590185479,0.0,0.3379905336942671,0.011790583507529966,32,-0.0033089669067409514,0.0,0.44599649652611245,0.0164535294003894,32,-0.0067383727506128985,0.0,0.5019028997352928,0.019585628005080936,32,-0.009674307960974507,0.0,0.5465020152432292,0.024263089039056468,32,-0.015057124592889071,0.0,0.5561858737041293,0.04772498363425332,32,-0.0596408943521211,0.0,0.1466574087113356,0.010352239884097942,0,-0.0012840145779074727,0.0,0.21302771367648451,0.014078641548722515,32,-0.002471720350448625,0.0,0.30368044044116815,0.019546053937790273,32,-0.0048536940940061895,0.0,0.38891443984939317,0.027616575443482047,32,-0.009952651413141096,0.0,0.4488918507575014,0.03317417336607355,32,-0.014341831360011329,0.0,0.501083864515096,0.041276591088813215,32,-0.022424793850579505,0.0,0.46280462423513047,0.08220860670191632,32,-0.08944999739925343,0.0,1.0902528152975968,0.18839144473918876,0.009184679664911507,0,-0.0013427989097855122,0.0,0.2810016985934561,0.012592835876951819,32,-0.002582896919812293,0.0,0.403137782276782,0.017375688017824704,32,-0.005045587100661395,0.0,0.5370233175397784,0.024303579408171076,32,-0.010196013795669062,0.0,0.6019113218867327,0.02893902299748482,32,-0.014567485941547694,0.0,0.652436673671091,0.03590126538594717,32,-0.02250982093044798,0.0,0.6979370261482161,0.07076501288671862,32,-0.08642229683428085,0.0,1.0974472353146298,0,0,6,4,24.751140594482422,23.797060012817383,0.045526135712862015,0.07297307252883911,99.0,99.0
1335,0.011211283504962921,498,455,8539,8566,4796,4819,8552.887344641153,4808.243241069015,38.8904437154537,18.442695116002795,-4.613201471870013,0.0071575998956472505,0.0043167882403122955,-0.0010611947527688864,6.315301895141602,4.177331447601318,-0.21193338930606842,0.026499535888433456,0.055880047380924225,0.013257031328976154,2.076950747596054,2.1432829395065296,0.011805548894972474,0.019141451512309032,8553,4808,8552,4808,0,8553.887344641153,4809.243241069015,1335,190.87175698674596,35.89569745644006,190.87175698674596,35.89569745644006,2.128196494170868,0.02400232152387855,485,23.07997069141885,3.5,17.976890381653117,2.3097604502218236,0.034775837929901965,-0.005363966312376036,0,1015.2640612845315,0,3.6849098457798117,7.05977527280403,12.391689734479964,1.0808061998841156,22.906713080041076,0.01634688406222794,0.3430313960416704,0.007142634994227888,0,-0.00017441319769452438,0.0,0.5500137081787664,0.009640794603536795,0,-0.0003357116563739662,0.0,0.8814631304497001,0.01300432154266377,0,-0.0006530218454623425,0.0,1.452484039945902,0.018144631774154797,0,-0.001316389419393775,0.0,1.784754868647928,0.021483782863137176,0,-0.0018754765456381623,0.0,2.088387566067286,0.026155727821221945,0,-0.0028657578465649015,0.0,2.3666717949971807,0.04945573299346189,0,-0.009511740613212468,0.0,0.31972205281641164,0.010819126182746821,0,0.0009748994161815309,0.0,0.49772832308408793,0.015029408200872566,0,0.0018806601443232412,0.0,0.7884726675764301,0.020670522634324024,0,0.0036745808584417003,0.0,1.2901254481191768,0.02898383466568857,0,0.0074788577543690666,0.0,1.6150521809687655,0.03458359739452099,0,0.010740011480649365,0.0,1.863867944100054,0.0428116175978683,0,0.016673105498767965,0.0,1.9417431049122096,0.0836409615349208,0,0.06387329620582426,0.0,1.0567561595611819,0.4011652345010846,0.010391279796062265,0,-0.00039553669555268206,0.0,0.6494387041531853,0.014033611210913526,0,-0.0007627592947685737,0.0,1.0455746890859041,0.01895171091399905,0,-0.0014888763067948676,0.0,1.728266636312309,0.026573636580037942,0,-0.0030271891741818313,0.0,2.112814286406237,0.03152924070819703,0,-0.004339740859784262,0.0,2.4791418548957247,0.038473798999982184,0,-0.006723226035583602,0.0,2.857220486368612,0.07331800534984603,0,-0.025220910463420124,0.0,1.0687947630970653,0,0,6,4,24.93209457397461,23.56503677368164,0.05675949156284332,0.06366422027349472,22.5456,0.0699
1351,0.011272923089563847,616,562,8290,8319,4825,4852,8305.67488109156,4838.942772614324,38.302681884296135,29.94675084747766,12.127002005696369,0.00577482862239591,0.0050608333018350195,0.0019183236345005567,6.852097034454346,4.614996910095215,0.6195069551467896,0.029947448521852493,0.03830357640981674,-0.0242545697838068,2.6710073426411576,2.740215229149892,0.012758609944444197,0.01744620451994933,8307,4840,8307,4840,0,8306.67488109156,4839.942772614324,1351,190.87684283647792,35.89621106126154,190.87684283647792,35.89621106126154,2.722249453927939,0.026725245982632508,600,22.81268020159684,3.808358641990118,21.415849180518627,3.002075925660521,0.04132141234585253,0.23787410200966713,0,1440.8556442318743,32,4.073424510699769,7.553852213576035,14.566624648853487,1.0661383703050427,22.63691188576326,0.014944376666876126,0.3641665815165892,0.0071442712652153816,0,0.00468696345852816,0.0,0.6215694494130815,0.009764482622913153,0,0.009055741096919971,0.0,1.0256302318230714,0.013379404352577163,0,0.01765780976517047,0.0,1.71392731403012,0.01856214179125052,0,0.03602773909623071,0.0,2.1076603441725275,0.02184432165462939,0,0.05187178953949756,0.0,2.5005801717291565,0.02656696300640698,0,0.08103410017101552,0.0,2.9980458923697255,0.049600201390830045,0,0.32375013008021797,0.0,0.27074690059088247,0.010680460617756602,0,0.006326433308209051,0.0,0.44915407867637047,0.0147471483254689,0,0.012219586316799225,0.0,0.7444874229168897,0.02049797654161186,0,0.023813560942442726,0.0,1.2696676365881105,0.02887145841395878,0,0.04851778826685349,0.0,1.5649156872015213,0.03439584728830708,0,0.06976348199508108,0.0,1.844366731008981,0.04258972072052398,0,0.10866829207316868,0.0,2.2213122273909933,0.08360185523804553,0,0.4245644790199721,0.0,1.043303981226278,0.4502565828131979,0.010436917816485113,0,0.0060775089938714735,0.0,0.7726177467838039,0.014307014959350479,0,0.011742485832963532,0.0,1.2723483733824597,0.019642942699699423,0,0.02289633371697703,0.0,2.1165464744799545,0.0272958787750436,0,0.04671790658345976,0.0,2.5994574441565343,0.03215789723463985,0,0.06726883394798581,0.0,3.0828596178028658,0.03918283389636423,0,0.10512111438889457,0.0,3.6387053032604566,0.07344463817108246,0,0.4208757753304285,0.0,1.0525523194512787,0,0,6,4,26.020727157592773,24.092613220214844,0.14467941224575043,0.09947939217090607,99.0,99.0
1394,0.010917136445641518,184,148,8253,8265,4949,4965,8258.825983333722,4957.875554127258,6.981045077220081,10.91964770257374,-1.8997269486775679,0.002967346144038214,0.004881095761077651,-0.0009602218636533928,3.418567657470703,2.492807149887085,-1.1870874166488647,0.15036365389823914,0.09612905979156494,0.0523185171186924,0.905278965573492,0.960984392624609,0.01716802830359165,0.03345904620936575,8259,4958,8259,4958,0,8259.825983333722,4958.875554127258,1394,190.87780563868995,35.898193615972076,190.87780563868995,35.898193615972076,0.9476697866760807,0.013582319351516818,166,23.95835741300224,3.5,10.217260702444538,0.9938688830652863,0.019192447825866318,0.005635502300427837,0,327.9584480182992,0,1.5101855645598468,2.970105382994126,6.545105842479957,1.139963491645221,23.764449908941927,0.020966483424057138,0.5028391591000626,0.007473045530012261,0,0.00047486058343302684,0.0,0.6894408546908682,0.009690787080728153,0,0.000913868144246134,0.0,0.8584196249347533,0.012632828508983297,0,0.0017981926059610707,0.0,0.9473625470057352,0.01699811310281546,0,0.0036893791154798184,0.0,0.9839147973931082,0.019945948266876307,0,0.005323335956673578,0.0,1.0156962963936207,0.024443371841512334,0,0.008361059694095115,0.0,1.0165978252838583,0.04742916375178008,0,0.03489008034417184,0.0,0.48702547886826475,0.00997493582121432,0,0.0012376009088089024,0.0,0.6612905128543001,0.01331932915784667,0,0.0023770892479182642,0.0,0.8107609839214427,0.017911087927881385,0,0.004664012446462632,0.0,0.9079343533954056,0.024701498283863848,0,0.009502920308214835,0.0,0.965863944635558,0.029277068603274073,0,0.01363346101102198,0.0,1.0274171351046797,0.03629253819500077,0,0.02120161447572931,0.0,0.9558944965023477,0.07145681480481811,0,0.08221517922910992,0.0,1.1191310061815103,0.5751543844902295,0.010917358141463069,0,-0.0002007610517628594,0.0,0.7924811428181181,0.014279270539346484,0,-0.0003828149225975423,0.0,0.9931139480132206,0.018807927460269915,0,-0.0007442136600396016,0.0,1.0904426502662312,0.025626746781870425,0,-0.001479644914448739,0.0,1.1234804508870957,0.03020172739586212,0,-0.002081779199739598,0.0,1.1498241949325843,0.03715143831306781,0,-0.0031028545438908034,0.0,1.2008912615869813,0.07264122283698528,0,-0.007695973378048895,0.0,1.1307334375493383,0,0,8,4,25.113176345825195,24.15502166748047,0.05194123089313507,0.08259231597185135,23.0613,0.094
1397,0.008271250873804092,114,99,7904,7916,4958,4969,7909.9976193327275,4962.920583031345,8.434096511139238,6.174245923544017,-0.05137803185818868,0.02157871836023171,0.01689112501964079,-0.0005967160886624549,2.9043526649475098,2.4845681190490723,-0.022719496861100197,0.11857235431671143,0.161971315741539,0.0019733631052076817,0.2148633810844046,0.2452726563600523,0.003319597702884236,0.0062209391872120965,7909,4963,7908,4963,0,7910.9976193327275,4963.920583031345,1397,190.88498259941915,35.89828002477129,190.88498259941915,35.89828002477129,0.24188490872183882,0.009694319869128405,111,25.440978066417344,5.6071929687568485,15.06245045914876,0.38789519113228615,0.024904184530824637,0.001514399353501302,0,712.7564165673217,0,2.5534904753091183,4.648421728263424,11.396715777170051,1.0980733646214615,24.826635618096812,0.0697079402200484,0.10309652296787268,0.005325395065380369,0,6.591711676031951e-05,0.0,0.1695320979464716,0.007349414848908971,0,0.00012731287594608647,0.0,0.23459379572770098,0.010091557339693977,0,0.0002485318121741103,0.0,0.28964029587806395,0.014276234374400008,0,0.0005065131822546677,0.0,0.32298635172035245,0.01697105742279626,0,0.0007239188159101871,0.0,0.3618299342354324,0.021007790416929028,0,0.001109944562448225,0.0,0.40333514038658214,0.041491908058676835,0,0.0036360414150501275,0.0,0.06710346440390223,0.008513563552219243,0,3.7974313468668726e-05,0.0,0.12057470179512209,0.011684223266670865,0,7.39382555199692e-05,0.0,0.1652669659997385,0.01623894786855847,0,0.00014677227840824322,0.0,0.20381892269056448,0.022900261218701496,0,0.0003101588117211833,0.0,0.2310421751376374,0.02734182531975221,0,0.0004593594047921253,0.0,0.26411143215297,0.03401356576808782,0,0.0007518415235609249,0.0,0.31255594838189066,0.06771419258240109,0,0.003918637974307535,0.0,1.0733626508384946,0.13113610663310096,0.007863671597915248,0,-0.0006809466608548525,0.0,0.21293808725031124,0.010893023979346118,0,-0.0013189579005357833,0.0,0.29641167077122793,0.015009050434324309,0,-0.0025763462891956195,0.0,0.36746212475644496,0.021427496677319805,0,-0.005260824144632569,0.0,0.41133924853437837,0.025493728234350515,0,-0.0075613088000626594,0.0,0.4653594847601568,0.03157591605915608,0,-0.01179072290342246,0.0,0.541112452465586,0.06256417954016139,0,-0.046690114506477635,0.0,1.0833981776299941,0,0,9,4,99.0,99.0,99.0,99.0,99.0,99.0
